0,51.509,-0.16105,-0.015172,0.044056,-1.5429
214.5,51.509,-0.16097,-1.2443,0.030104,180.85
215,51.509,-0.16097,-1.2262,0.0038377,181.76
215.5,51.509,-0.16097,-1.2381,-0.007762,177.68
216,51.509,-0.16097,-1.2456,-0.020247,181.09
216.5,51.509,-0.16097,-1.2638,-0.011803,181.59
217,51.509,-0.16097,-1.2369,-0.024177,177.39
217.5,51.509,-0.16097,-1.2993,-0.0078503,176.72
218,51.509,-0.16097,-1.2402,0.012522,178.74
218.5,51.509,-0.16097,-1.2458,-0.023417,182.08
219,51.509,-0.16097,-1.2614,0.018471,178.46
219.5,51.509,-0.16097,-1.267,0.0085834,181.27
220,51.509,-0.16097,-1.2325,-0.017791,181.06
220.5,51.509,-0.16097,-1.2752,0.015684,181.14
221,51.509,-0.16097,-1.2302,-0.010674,179.66
221.5,51.509,-0.16097,-1.2415,0.015226,182.62
222,51.509,-0.16097,-1.2554,0.0253,176.41
222.5,51.509,-0.16097,-1.2452,-0.0040583,180.19
223,51.509,-0.16097,-1.2446,0.00024521,179.91
223.5,51.509,-0.16097,-1.2403,-0.016062,178.45
224,51.509,-0.16097,-1.3056,0.053817,179.64
224.5,51.509,-0.16097,-1.2483,-0.0027791,180.06
225,51.509,-0.16097,-1.2612,0.0065168,177.82
225.5,51.509,-0.16097,-1.2417,-0.0037611,182.91
226,51.509,-0.16097,-1.2657,-0.0059269,180.35
226.5,51.509,-0.16097,-1.2487,-0.0032529,182.97
227,51.509,-0.16097,-1.265,-0.035403,181.56
227.5,51.509,-0.16097,-1.0041,0.020846,180.84
228,51.509,-0.16097,-0.76348,0.0061844,180.12
228.5,51.509,-0.16097,-0.51197,0.001284,181.63
229,51.509,-0.16097,-0.25631,-0.019434,181.77
229.5,51.509,-0.16097,-0.22295,0.090647,163.3
230,51.509,-0.16097,-0.22715,0.13686,149.64
230.5,51.509,-0.16097,-0.20496,0.17941,134.85
231,51.509,-0.16097,-0.10689,0.23128,121.46
231.5,51.509,-0.16096,-0.067597,0.24436,107.47
232,51.509,-0.16096,0.0022462,0.24902,88.98
232.5,51.509,-0.16096,0.058198,0.26568,76.706
233,51.509,-0.16096,0.12971,0.21482,58.21
233.5,51.509,-0.16096,0.16302,0.18313,44.701
234,51.509,-0.16096,0.21305,0.1236,32.982
234.5,51.509,-0.16096,0.22987,0.06958,16.544
235,51.509,-0.16096,0.23313,-0.02246,-2.4047
235.5,51.509,-0.16096,0.4967,-0.010149,1.3372
236,51.509,-0.16096,0.76614,0.024398,3.2411
236.5,51.509,-0.16096,1.0152,-0.013549,0.91539
237,51.509,-0.16096,1.2622,0.013133,-0.013733
237.5,51.509,-0.16096,1.2488,0.0091501,-1.6813
238,51.509,-0.16096,1.2423,0.026979,-0.63062
238.5,51.509,-0.16096,1.2455,0.012458,-0.033867
239,51.509,-0.16096,1.2353,-0.041433,1.3629
239.5,51.509,-0.16096,1.2451,-0.024467,-2.1124
240,51.509,-0.16096,1.2412,-0.025434,-3.2605
240.5,51.509,-0.16096,1.2498,-0.004987,-3.5036
241,51.509,-0.16096,1.2372,0.0019811,-0.088526
241.5,51.509,-0.16096,1.2565,0.0022504,3.2472
242,51.509,-0.16096,1.2216,0.0011937,0.91748
242.5,51.509,-0.16096,1.269,0.032935,-1.1262
243,51.509,-0.16096,1.2547,0.012106,-0.17064
243.5,51.509,-0.16096,1.2582,-0.026915,0.62366
244,51.509,-0.16096,1.2116,0.055636,0.27516
244.5,51.509,-0.16096,1.2381,0.0045168,-1.3221
245,51.509,-0.16096,1.2762,-0.005678,-1.0597
245.5,51.509,-0.16096,1.2576,-0.032407,2.5779
246,51.509,-0.16096,1.2146,0.021291,-2.5186
246.5,51.509,-0.16096,1.2338,-0.0064418,-1.3435
247,51.509,-0.16096,1.2482,0.0037656,0.57441
247.5,51.509,-0.16096,1.227,0.0061926,-2.3203
248,51.509,-0.16096,1.2435,-0.0098382,0.060222
248.5,51.509,-0.16096,1.2162,-0.0075462,-2.2909
249,51.509,-0.16096,1.2515,-0.014704,-2.5194
249.5,51.509,-0.16096,1.2342,-0.025909,-0.55573
250,51.509,-0.16096,1.2492,-0.027192,-0.5303
250.5,51.509,-0.16096,1.226,-0.031131,-2.325
251,51.509,-0.16096,1.2404,-0.036023,-0.43202
251.5,51.509,-0.16096,1.2527,-0.029027,-1.5903
252,51.509,-0.16096,1.2514,-0.022276,-3.3015
252.5,51.509,-0.16096,1.2511,-0.006707,-2.8881
253,51.509,-0.16096,1.2278,-0.012513,-0.49424
253.5,51.509,-0.16096,1.2353,0.010481,0.30707
254,51.509,-0.16096,1.2792,-0.027514,-1.4477
254.5,51.509,-0.16096,1.2522,-0.023189,1.897
255,51.509,-0.16096,1.2439,-0.0024177,4.1061
255.5,51.509,-0.16096,1.2517,-0.014339,3.0565
256,51.509,-0.16096,1.26,-0.0024705,0.54399
256.5,51.509,-0.16096,1.244,0.024713,-1.4506
257,51.509,-0.16096,1.2595,-0.0017336,-1.6509
257.5,51.509,-0.16096,1.243,0.017746,2.1611
258,51.509,-0.16096,1.2379,-0.023594,1.5968
258.5,51.51,-0.16096,1.2663,-0.0097914,-2.5534
259,51.51,-0.16096,1.2334,0.022451,2.207
259.5,51.51,-0.16096,1.2438,0.012348,4.13
260,51.51,-0.16096,1.2652,0.019892,-1.0963
260.5,51.51,-0.16096,1.2394,0.036531,2.9594
261,51.51,-0.16096,1.2561,0.060016,1.5193
261.5,51.51,-0.16096,1.2689,0.047677,5.4449
262,51.51,-0.16096,1.267,0.074826,2.2365
262.5,51.51,-0.16096,1.2741,0.052902,-1.7436
263,51.51,-0.16096,1.2694,0.06532,2.7391
263.5,51.51,-0.16096,1.2452,0.034656,-1.6398
264,51.51,-0.16095,1.2326,0.023926,3.4048
264.5,51.51,-0.16095,1.2475,0.023397,0.73227
265,51.51,-0.16095,1.2341,0.00079795,0.17156
265.5,51.51,-0.16095,1.2329,0.00073863,1.8007
266,51.51,-0.16095,1.2449,0.02877,-0.76647
266.5,51.51,-0.16095,1.0148,0.0035865,1.9765
267,51.51,-0.16095,0.76855,-0.016551,-2.0059
267.5,51.51,-0.16095,0.50884,0.030826,3.2608
268,51.51,-0.16095,0.25692,-0.0045153,4.0692
268.5,51.51,-0.16095,0.2484,0.023156,15.945
269,51.51,-0.16095,0.2092,0.13104,28.802
269.5,51.51,-0.16095,0.19759,0.18306,45.141
270,51.51,-0.16095,0.12147,0.24729,60.978
270.5,51.51,-0.16095,0.074759,0.23004,72.532
271,51.51,-0.16095,0.0047461,0.26688,88.255
271.5,51.51,-0.16095,-0.064537,0.24173,105.72
272,51.51,-0.16095,-0.1554,0.26591,118.9
272.5,51.51,-0.16095,-0.17071,0.19884,133.01
273,51.51,-0.16094,-0.23952,0.13916,151.69
273.5,51.51,-0.16094,-0.20818,0.033651,163.84
274,51.51,-0.16094,-0.24836,0.0080172,180.06
274.5,51.51,-0.16094,-0.49501,0.0052096,180.75
275,51.51,-0.16094,-0.72892,0.0096735,179.77
275.5,51.51,-0.16094,-1.006,-0.010419,179.41
276,51.51,-0.16094,-1.2637,-0.0044487,182.75
276.5,51.51,-0.16094,-1.2942,-0.0060813,179.55
277,51.51,-0.16094,-1.271,0.030128,178.69
277.5,51.51,-0.16094,-1.2697,0.017526,180.09
278,51.51,-0.16094,-1.2496,0.018798,180.64
278.5,51.51,-0.16094,-1.2407,0.016771,179.07
279,51.51,-0.16094,-1.2619,-0.0017636,176.22
279.5,51.51,-0.16094,-1.273,0.0090724,176.62
280,51.51,-0.16094,-1.2695,-0.003598,180.01
280.5,51.51,-0.16094,-1.2532,0.0010879,182.87
281,51.51,-0.16094,-1.2412,0.012646,179.52
281.5,51.51,-0.16094,-1.2422,0.010093,182.77
282,51.51,-0.16094,-1.2305,-0.017322,184.82
282.5,51.51,-0.16094,-1.2469,0.0069034,180.63
283,51.51,-0.16094,-1.223,-0.008277,180.61
283.5,51.509,-0.16094,-1.2476,0.0069482,178.49
284,51.509,-0.16094,-1.2504,0.014622,178.24
284.5,51.509,-0.16094,-1.2497,0.025337,176.41
285,51.509,-0.16094,-1.2411,0.052492,178.1
285.5,51.509,-0.16094,-1.2402,0.059463,176.15
286,51.509,-0.16094,-1.2414,0.067164,177.08
286.5,51.509,-0.16094,-1.2378,0.030028,179.75
287,51.509,-0.16094,-1.265,0.057922,175.97
287.5,51.509,-0.16094,-1.2551,0.034654,177.94
288,51.509,-0.16094,-1.2781,0.04364,179.86
288.5,51.509,-0.16094,-1.2599,0.017985,174.47
289,51.509,-0.16094,-1.2472,0.035184,176.82
289.5,51.509,-0.16094,-1.26,0.017885,174.29
290,51.509,-0.16094,-1.2639,-0.010009,182.09
290.5,51.509,-0.16094,-1.2704,0.0059597,179.22
291,51.509,-0.16094,-1.2815,0.014672,179.28
291.5,51.509,-0.16094,-1.253,-0.00046528,181.18
292,51.509,-0.16094,-1.2708,-0.014006,178.92
292.5,51.509,-0.16094,-1.2771,-0.0090291,178.57
293,51.509,-0.16094,-1.2578,-0.0070474,179.15
293.5,51.509,-0.16094,-1.2463,-0.028836,180.48
294,51.509,-0.16094,-1.2353,-0.042628,180.49
294.5,51.509,-0.16094,-1.2491,-0.02218,181.92
295,51.509,-0.16094,-1.2437,-0.035177,182.57
295.5,51.509,-0.16094,-1.2346,-0.046302,185.17
296,51.509,-0.16094,-1.2684,-0.045073,179.81
296.5,51.509,-0.16094,-1.2234,-0.0095437,184.92
297,51.509,-0.16094,-1.2548,0.035559,178.93
297.5,51.509,-0.16094,-1.2162,-0.0095602,181.47
298,51.509,-0.16094,-1.2653,-0.015026,180.82
298.5,51.509,-0.16094,-1.265,-0.025647,181.75
299,51.509,-0.16094,-1.235,-0.016395,178.55
299.5,51.509,-0.16094,-1.2381,-0.05411,178.54
300,51.509,-0.16094,-1.2378,-0.051832,180.4
300.5,51.509,-0.16094,-1.2729,-0.010825,184.22
301,51.509,-0.16094,-1.256,-0.0023724,183.54
301.5,51.509,-0.16094,-1.228,-0.028376,182.18
302,51.509,-0.16094,-1.2421,-0.016346,179.01
302.5,51.509,-0.16094,-1.2334,0.0042032,181.76
303,51.509,-0.16094,-1.2271,0.010349,181.39
303.5,51.509,-0.16094,-1.2504,-0.0013647,179.73
304,51.509,-0.16094,-1.2221,-0.011112,180.91
304.5,51.509,-0.16094,-1.2721,0.0011907,179.77
305,51.509,-0.16094,-1.2525,0.015956,181.96
305.5,51.509,-0.16094,-0.97421,0.004151,180.6
306,51.509,-0.16094,-0.75173,0.021033,180.86
306.5,51.509,-0.16094,-0.50231,-0.031981,180.36
307,51.509,-0.16094,-0.24241,-0.011661,180.49
307.5,51.509,-0.16094,-0.24759,0.070768,164.25
308,51.509,-0.16094,-0.21004,0.11387,149
308.5,51.509,-0.16094,-0.16273,0.20511,136.25
309,51.509,-0.16094,-0.119,0.23118,121.99
309.5,51.509,-0.16093,-0.075453,0.24699,104.56
310,51.509,-0.16093,0.0044424,0.21917,88.28
310.5,51.509,-0.16093,0.077623,0.24451,75.515
311,51.509,-0.16093,0.109,0.2393,62.136
311.5,51.509,-0.16093,0.15574,0.18287,46.021
312,51.509,-0.16093,0.22765,0.1306,30.584
312.5,51.509,-0.16093,0.21696,0.092134,12.881
313,51.509,-0.16093,0.22402,0.017689,0.39157
313.5,51.509,-0.16093,0.48328,0.0018982,-2.0399
314,51.509,-0.16093,0.74896,0.015797,-1.9511
314.5,51.509,-0.16093,0.97748,0.0065367,4.1726
315,51.509,-0.16093,1.24,0.0021014,-0.29417
315.5,51.509,-0.16093,1.2365,-3.2055e-05,1.5512
316,51.509,-0.16093,1.2391,0.035826,1.8561
316.5,51.509,-0.16093,1.2532,-0.0072864,-2.7779
317,51.509,-0.16093,1.2666,0.0094776,0.6593
317.5,51.509,-0.16093,1.261,0.031228,2.6817
318,51.509,-0.16093,1.2562,0.018419,6.2653
318.5,51.509,-0.16093,1.2531,0.0041166,1.29
319,51.509,-0.16093,1.2514,-0.0051967,0.95694
319.5,51.509,-0.16093,1.2469,-0.0039893,0.24682
320,51.509,-0.16093,1.2576,0.0018716,-0.28596
320.5,51.509,-0.16093,1.2569,0.00013832,1.3538
321,51.509,-0.16093,1.2593,-0.018409,-3.4367
321.5,51.509,-0.16093,1.2301,-0.0037079,1.8032
322,51.509,-0.16093,1.2276,0.0030025,0.89723
322.5,51.509,-0.16093,1.2401,-0.023454,-1.3642
323,51.509,-0.16093,1.2539,-0.031202,0.36899
323.5,51.509,-0.16093,1.28,-0.021145,0.42081
324,51.509,-0.16093,1.2335,0.00058686,-2.6194
324.5,51.509,-0.16093,1.249,-0.022304,-1.9746
325,51.509,-0.16093,1.2798,-0.048196,-0.97226
325.5,51.509,-0.16093,1.2571,-0.02851,0.76437
326,51.509,-0.16093,1.2522,0.028004,1.8929
326.5,51.509,-0.16093,1.2627,-0.019772,1.1606
327,51.509,-0.16093,1.2724,-0.015282,-1.3782
327.5,51.509,-0.16093,1.2618,-0.012978,1.7586
328,51.509,-0.16093,1.2079,-0.012938,0.60787
328.5,51.509,-0.16093,1.2378,-0.008449,1.0253
329,51.509,-0.16093,1.2276,-0.018014,1.2198
329.5,51.509,-0.16093,1.2535,-0.021736,-0.14463
330,51.509,-0.16093,1.2604,0.012129,-0.78073
330.5,51.509,-0.16093,1.2434,0.024338,0.62899
331,51.509,-0.16093,1.2327,0.027756,0.22351
331.5,51.509,-0.16093,1.2664,0.031407,1.9275
332,51.509,-0.16093,1.2358,0.00012126,-0.21381
332.5,51.509,-0.16093,1.2432,-0.0012662,0.52885
333,51.509,-0.16093,1.2764,-0.027091,-1.2017
333.5,51.509,-0.16093,1.2565,0.0059353,0.9565
334,51.509,-0.16093,1.2419,0.0012456,-1.3888
334.5,51.509,-0.16093,1.2546,-0.020127,-1.8288
335,51.509,-0.16093,1.2385,0.0034492,-1.3779
335.5,51.509,-0.16093,1.2483,0.010464,0.82974
336,51.509,-0.16093,1.2389,0.0021035,0.0028575
336.5,51.51,-0.16093,1.2408,0.024665,-1.6788
337,51.51,-0.16093,1.2626,-0.0021472,-1.8605
337.5,51.51,-0.16093,1.2589,-0.018892,-0.23815
338,51.51,-0.16093,1.239,0.016922,-2.0323
338.5,51.51,-0.16093,1.2556,-0.014118,-1.7439
339,51.51,-0.16093,1.225,0.017673,4.5266
339.5,51.51,-0.16093,1.2466,-0.009529,0.37084
340,51.51,-0.16093,1.2434,-0.019842,-4.1796
340.5,51.51,-0.16093,1.254,0.0053818,-0.42144
341,51.51,-0.16093,1.2432,0.026623,-0.11513
341.5,51.51,-0.16093,1.2682,0.00021662,-2.7098
342,51.51,-0.16093,1.2746,-0.013496,-1.7065
342.5,51.51,-0.16093,1.2501,-0.0074046,1.4128
343,51.51,-0.16093,1.244,-0.0024207,-2.2041
343.5,51.51,-0.16093,1.2306,0.011466,0.083184
344,51.51,-0.16093,1.2476,-0.02647,-4.2349
344.5,51.51,-0.16093,0.99042,-0.01195,-1.8042
345,51.51,-0.16093,0.73913,0.015818,-3.2741
345.5,51.51,-0.16093,0.50386,0.013075,0.092455
346,51.51,-0.16093,0.23509,0.0085104,-2.1411
346.5,51.51,-0.16093,0.20401,0.071927,16.232
347,51.51,-0.16092,0.17877,0.12914,31.16
347.5,51.51,-0.16092,0.16197,0.14159,40.284
348,51.51,-0.16092,0.12317,0.21468,55.478
348.5,51.51,-0.16092,0.066285,0.195,75.482
349,51.51,-0.16092,-0.018948,0.25464,91.271
349.5,51.51,-0.16092,-0.055497,0.22358,105.2
350,51.51,-0.16092,-0.1069,0.19247,117.91
350.5,51.51,-0.16092,-0.15612,0.16359,132.3
351,51.51,-0.16092,-0.20529,0.11448,152.63
351.5,51.51,-0.16092,-0.24801,0.053215,165.08
352,51.51,-0.16092,-0.2457,-0.011837,180.97
352.5,51.51,-0.16092,-0.50595,0.0028708,183.14
353,51.51,-0.16092,-0.75925,-0.030643,181.12
353.5,51.51,-0.16092,-1.0285,-0.019332,181.34
354,51.51,-0.16092,-1.239,-0.043569,184.07
354.5,51.51,-0.16092,-1.2586,0.016399,179.17
355,51.51,-0.16092,-1.2384,-0.0098404,180.47
355.5,51.51,-0.16092,-1.262,-0.00018614,182.33
356,51.51,-0.16092,-1.2434,-0.0042993,181.22
356.5,51.51,-0.16092,-1.2295,-0.015916,178.87
357,51.51,-0.16092,-1.2831,-0.0044638,178.99
357.5,51.51,-0.16092,-1.2378,0.021212,182.26
358,51.51,-0.16092,-1.2732,0.037461,179.11
358.5,51.51,-0.16092,-1.2623,0.038519,180.36
359,51.51,-0.16092,-1.2687,0.013791,181.97
359.5,51.51,-0.16092,-1.27,0.018755,182.29
360,51.51,-0.16091,-1.2652,-0.00096662,180.42
360.5,51.51,-0.16091,-1.2621,-0.003181,184.83
361,51.51,-0.16091,-1.2541,-0.015992,180.31
361.5,51.509,-0.16091,-1.2541,-0.0095649,180.29
362,51.509,-0.16091,-1.2629,-0.0019573,181.67
362.5,51.509,-0.16091,-1.2444,-0.0021916,181.67
363,51.509,-0.16091,-1.269,0.012459,179.38
363.5,51.509,-0.16091,-1.2323,0.0030373,181.81
364,51.509,-0.16091,-1.2429,-0.0045862,178.75
364.5,51.509,-0.16091,-1.2448,0.008814,180.85
365,51.509,-0.16091,-1.2675,0.016668,181.02
365.5,51.509,-0.16091,-1.2544,0.0020478,181.08
366,51.509,-0.16091,-1.2931,0.0013708,180.78
366.5,51.509,-0.16091,-1.2516,0.01752,176.18
367,51.509,-0.16091,-1.2382,0.0075822,178.64
367.5,51.509,-0.16091,-1.2556,0.045379,180.19
368,51.509,-0.16091,-1.2538,0.01246,177.83
368.5,51.509,-0.16091,-1.2429,0.0047185,176.3
369,51.509,-0.16091,-1.2296,-0.027582,179.81
369.5,51.509,-0.16091,-1.2577,0.023613,181.98
370,51.509,-0.16091,-1.2374,0.0073871,182.3
370.5,51.509,-0.16091,-1.2225,0.0043206,182.67
371,51.509,-0.16091,-1.238,0.0029833,182.01
371.5,51.509,-0.16091,-1.2317,-0.02063,182.46
372,51.509,-0.16091,-1.2482,0.0050769,181.51
372.5,51.509,-0.16091,-1.2483,-0.01918,179.32
373,51.509,-0.16091,-1.2485,0.015061,180.11
373.5,51.509,-0.16091,-1.2442,0.03474,179.01
374,51.509,-0.16091,-1.2398,0.025601,180.93
374.5,51.509,-0.16091,-1.2542,0.029263,178.21
375,51.509,-0.16091,-1.2624,0.029351,178.36
375.5,51.509,-0.16091,-1.2427,0.014917,177.19
376,51.509,-0.16091,-1.2761,0.02675,179.5
376.5,51.509,-0.16091,-1.2714,0.027697,184.48
377,51.509,-0.16091,-1.2297,-0.0099144,178.81
377.5,51.509,-0.16091,-1.252,0.011527,181.8
378,51.509,-0.16091,-1.2327,0.0078416,182.05
378.5,51.509,-0.16091,-1.2765,0.026025,179.18
379,51.509,-0.16091,-1.2426,0.011403,179.28
379.5,51.509,-0.16091,-1.2622,-0.03831,181.96
380,51.509,-0.16091,-1.2511,-0.028281,181
380.5,51.509,-0.16091,-1.2688,-0.031579,183.75
381,51.509,-0.16091,-1.2466,-0.038297,181.79
381.5,51.509,-0.16091,-1.237,0.0005803,176.78
382,51.509,-0.16091,-1.2527,-0.036899,180.81
382.5,51.509,-0.16091,-1.2616,-0.0042562,180.31
383,51.509,-0.16091,-1.2458,-0.040749,178.89
383.5,51.509,-0.16091,-1.0044,0.0085678,178.22
384,51.509,-0.16091,-0.75261,0.009469,180.32
384.5,51.509,-0.16091,-0.50587,-0.0050054,178.98
385,51.509,-0.16091,-0.25622,-0.014018,178.99
385.5,51.509,-0.16091,-0.25328,0.060457,159.54
386,51.509,-0.16091,-0.20443,0.13716,145.35
386.5,51.509,-0.16091,-0.17631,0.15368,136.24
387,51.509,-0.16091,-0.10797,0.22265,118.38
387.5,51.509,-0.16091,-0.059817,0.25195,105.51
388,51.509,-0.16091,-0.0058712,0.28062,88.636
388.5,51.509,-0.1609,0.058174,0.24503,74.73
389,51.509,-0.1609,0.10575,0.23273,59.642
389.5,51.509,-0.1609,0.18362,0.15029,47.626
390,51.509,-0.1609,0.22917,0.078369,31.003
390.5,51.509,-0.1609,0.25018,0.074743,16.671
391,51.509,-0.1609,0.26369,-0.021607,-4.5302
391.5,51.509,-0.1609,0.48485,0.0098385,-2.8139
392,51.509,-0.1609,0.76271,0.023242,-2.785
392.5,51.509,-0.1609,1.0038,-0.0005627,-0.68255
393,51.509,-0.1609,1.254,-0.022201,0.91342
393.5,51.509,-0.1609,1.2578,-0.0059536,-1.544
394,51.509,-0.1609,1.2638,-0.035016,-1.461
394.5,51.509,-0.1609,1.2498,-0.059998,-0.40529
395,51.509,-0.1609,1.2293,-0.010237,-0.72245
395.5,51.509,-0.1609,1.2444,0.011303,-4.1859
396,51.509,-0.1609,1.2447,-0.030093,-5.9055
396.5,51.509,-0.1609,1.2318,-0.0090095,-1.5272
397,51.509,-0.1609,1.2509,-0.037402,-1.9677
397.5,51.509,-0.1609,1.2292,-0.027273,0.34127
398,51.509,-0.1609,1.2502,-0.018721,-1.5784
398.5,51.509,-0.1609,1.2589,-0.01136,-1.6263
399,51.509,-0.1609,1.2797,-0.037397,-3.5856
399.5,51.509,-0.1609,1.2441,-0.00083145,-0.007207
400,51.509,-0.1609,1.236,0.031381,-0.16674
400.5,51.509,-0.1609,1.2611,-0.01065,0.24137
401,51.509,-0.1609,1.2217,0.024534,2.9092
401.5,51.509,-0.1609,1.2594,-0.0027684,-3.4177
402,51.509,-0.1609,1.2503,-0.022409,2.3573
402.5,51.509,-0.1609,1.245,-0.038502,-0.69055
403,51.509,-0.1609,1.2529,-0.051047,-1.8434
403.5,51.509,-0.1609,1.2577,-0.054159,1.0712
404,51.509,-0.1609,1.2449,-0.052926,-4.3184
404.5,51.509,-0.1609,1.2551,-0.033278,-1.3888
405,51.509,-0.1609,1.2051,0.0045252,0.42202
405.5,51.509,-0.1609,1.2434,-0.021606,0.43477
406,51.509,-0.1609,1.2375,0.01166,2.8766
406.5,51.509,-0.1609,1.2426,1.2065e-06,-0.7233
407,51.509,-0.1609,1.2332,-0.006405,-3.7055
407.5,51.509,-0.1609,1.2467,-0.0056129,1.373
408,51.509,-0.1609,1.2747,0.0027716,-0.94438
408.5,51.509,-0.1609,1.2052,0.072794,1.1322
409,51.509,-0.1609,1.2271,0.010635,-1.1644
409.5,51.509,-0.1609,1.2615,0.021987,-2.7625
410,51.509,-0.1609,1.2571,0.0054839,-0.85495
410.5,51.509,-0.1609,1.2341,0.026984,1.9347
411,51.509,-0.1609,1.2488,0.023589,4.361
411.5,51.509,-0.1609,1.2303,0.026028,-2.3629
412,51.509,-0.1609,1.238,0.0070438,-2.9725
412.5,51.509,-0.1609,1.2471,0.028235,-0.30764
413,51.509,-0.1609,1.2252,0.034336,3.3714
413.5,51.509,-0.1609,1.255,0.0012369,-0.17656
414,51.509,-0.1609,1.2346,0.0079046,0.22136
414.5,51.51,-0.1609,1.2358,-0.015545,-1.6671
415,51.51,-0.1609,1.2329,-0.014282,1.7717
415.5,51.51,-0.1609,1.2359,-0.013071,1.2999
416,51.51,-0.1609,1.2698,-0.034436,-0.18996
416.5,51.51,-0.1609,1.2122,0.019615,-1.8938
417,51.51,-0.1609,1.2368,-0.027128,0.38974
417.5,51.51,-0.1609,1.2354,-0.049642,-2.402
418,51.51,-0.1609,1.2508,-0.02165,-5.321
418.5,51.51,-0.1609,1.2389,-0.015462,2.1611
419,51.51,-0.1609,1.2405,0.0029443,-4.6431
419.5,51.51,-0.1609,1.235,0.0074209,-0.85934
420,51.51,-0.1609,1.239,-0.014841,1.4199
420.5,51.51,-0.1609,1.2283,0.013625,0.32973
421,51.51,-0.1609,1.2568,0.019666,-0.75692
421.5,51.51,-0.1609,1.2326,0.020061,-4.6515
422,51.51,-0.1609,1.2511,-0.042857,-0.57987
422.5,51.51,-0.1609,0.98305,0.0094945,-0.67366
423,51.51,-0.1609,0.74471,-0.0094539,-1.7462
423.5,51.51,-0.1609,0.49968,-0.0039054,2.0516
424,51.51,-0.1609,0.27823,0.0087127,-4.0508
424.5,51.51,-0.1609,0.12214,-0.0037811,-3.175
425,51.51,-0.1609,-0.0031964,-0.0084192,1.4659
